Velocidad Bala,Desplazamiento Bala,Estatus Salto
-8,64,0
-8,66,0
-8,68,0
-8,71,0
-8,74,0
-8,78,0
-8,82,0
-8,28,0
-8,20,0
-8,12,0
-8,4,0
-8,4,0
-8,12,0
-8,20,0
-8,28,0
-8,36,0
-8,44,0
-8,900,0
-8,882,0
-8,864,0
-8,847,0
-8,830,0
-8,814,0
-8,798,0
-8,783,0
-8,768,0
-8,754,0
-8,740,0
-8,727,0
-8,714,0
-8,702,0
-8,690,0
-8,679,0
-8,668,0
-8,658,0
-8,648,0
-8,639,0
-8,630,0
-8,622,0
-8,614,0
-8,607,0
-8,600,0
-8,594,0
-8,588,0
-8,583,0
-8,578,0
-8,574,0
-8,570,0
-8,567,0
-8,564,0
-8,562,0
-8,560,0
-8,559,0
-8,558,0
-8,558,0
-8,558,0
-8,559,0
-8,560,0
-8,562,0
-8,564,0
-8,567,0
-8,570,0
-8,574,0
-8,578,0
-8,524,0
-8,516,0
-8,508,0
-8,500,0
-8,492,0
-8,484,0
-8,476,0
-8,468,0
-8,460,0
-8,452,0
-8,444,0
-8,436,0
-8,428,0
-8,420,0
-8,402,0
-8,384,0
-8,367,0
-8,350,0
-8,334,0
-8,318,0
-8,303,0
-8,288,0
-8,274,0
-8,260,0
-8,247,0
-8,234,0
-8,222,0
-8,210,0
-8,199,0
-8,188,0
-8,178,0
-8,168,0
-8,159,0
-8,150,0
-8,142,0
-8,134,0
-8,127,0
-8,120,0
-8,114,0
-8,108,0
-8,103,0
-8,98,0
-8,94,0
-8,90,0
-8,87,0
-8,84,0
-8,82,0
-8,80,0
-8,79,0
-8,78,0
-8,78,0
-8,78,0
-8,79,0
-8,80,0
-8,82,0
-8,84,0
-8,87,0
-8,90,0
-8,94,0
-8,98,0
-8,44,0
-8,36,0
-8,28,0
-8,10,0
-8,8,0
-8,25,0
-8,42,0
-8,58,0
-8,74,0
-8,89,0
-8,104,0
-8,118,0
-8,820,0
-9,806,0
-9,792,0
-9,779,0
-9,766,0
-9,754,0
-9,742,0
-9,731,0
-9,720,0
-9,710,0
-9,700,0
-9,691,0
-9,682,0
-9,674,0
-9,666,0
-9,659,0
-9,652,0
-9,646,0
-9,640,0
-9,635,0
-9,630,0
-9,626,0
-9,622,0
-9,619,0
-9,616,0
-9,614,0
-9,612,0
-9,611,0
-9,610,0
-9,610,0
-9,610,0
-9,611,0
-9,612,0
-9,614,0
-9,616,0
-9,619,0
-9,622,0
-9,567,0
-9,558,0
-9,549,0
-9,540,0
-9,531,0
-9,522,0
-9,513,0
-9,504,0
-9,495,0
-9,486,0
-9,477,0
-9,458,0
-9,439,0
-9,421,0
-9,403,0
-9,386,0
-9,369,0
-9,353,0
-9,337,0
-9,322,0
-9,307,0
-9,293,0
-9,279,0
-9,266,0
-9,253,0
-9,241,0
-9,229,0
-9,218,0
-9,207,0
-9,197,0
-9,187,0
-9,178,0
-9,169,0
-9,161,0
-9,153,0
-9,146,0
-9,139,0
-9,133,0
-9,127,0
-9,122,0
-9,117,0
-9,113,0
-9,109,0
-9,106,0
-9,103,0
-9,101,0
-9,99,0
-9,98,0
-9,97,0
-9,97,0
-9,97,0
-9,98,0
-9,99,0
-9,101,0
-9,103,0
-9,106,0
-9,109,0
-9,54,0
-9,45,0
-9,26,0
-9,7,0
-9,11,0
-9,29,0
-9,46,0
-9,63,0
-9,79,0
-9,95,0
-9,110,0
-9,125,0
-9,815,0
-8,802,0
-8,790,0
-8,778,0
-8,767,0
-8,756,0
-8,746,0
-8,736,0
-8,727,0
-8,718,0
-8,710,0
-8,702,0
-8,695,0
-8,688,0
-8,682,0
-8,676,0
-8,671,0
-8,666,0
-8,662,0
-8,658,0
-8,655,0
-8,652,0
-8,650,0
-8,648,0
-8,647,0
-8,646,0
-8,646,0
-8,646,0
-8,647,0
-8,648,0
-8,650,0
-8,652,0
-8,655,0
-8,658,0
-8,662,0
-8,666,0
-8,612,0
-8,604,0
-8,596,0
-8,588,0
-8,580,0
-8,572,0
-8,564,0
-8,556,0
-8,548,0
-8,540,0
-8,532,0
-8,524,0
-8,506,0
-8,488,0
-8,471,0
-8,454,0
-8,438,0
-8,422,0
-8,407,0
-8,392,0
-8,378,0
-8,364,0
-8,351,0
-8,338,0
-8,326,0
-8,314,0
-8,303,0
-8,292,0
-8,282,0
-8,272,0
-8,263,0
-8,254,0
-8,246,0
-8,238,0
-8,231,0
-8,224,0
-8,218,0
-8,212,0
-8,207,0
-8,202,0
-8,198,0
-8,194,0
-8,191,0
-8,188,0
-8,186,0
-8,184,0
-8,183,0
-8,182,0
-8,182,0
-8,182,0
-8,183,0
-8,184,0
-8,186,0
-8,188,0
-8,191,0
-8,194,0
-8,198,0
-8,202,0
-8,148,0
-8,140,0
-8,132,0
-8,124,0
-8,116,0
-8,108,0
-8,100,0
-8,92,0
-8,84,0
-8,76,0
-8,68,0
-8,50,0
-8,32,0
-8,15,0
-8,2,0
-8,18,0
-8,34,0
-8,49,0
-8,64,0
-8,78,0
-8,92,0
-8,105,0
-8,118,0
-8,130,0
-8,142,0
-8,799,0
-9,787,0
-9,776,0
-9,765,0
-9,755,0
-9,745,0
-9,736,0
-9,727,0
-9,719,0
-9,711,0
-9,704,0
-9,697,0
-9,691,0
-9,685,0
-9,680,0
-9,675,0
-9,671,0
-9,667,0
-9,664,0
-9,661,0
-9,659,0
-9,657,0
-9,656,0
-9,655,0
-9,655,0
-9,655,0
-9,656,0
-9,657,0
-9,659,0
-9,661,0
-9,664,0
-9,667,0
-9,612,0
-9,603,0
-9,594,0
-9,585,0
-9,576,0
-9,567,0
-9,558,0
-9,549,0
-9,540,0
-9,531,0
-9,512,0
-9,493,0
-9,475,0
-9,457,0
-9,440,0
-9,423,0
-9,407,0
-9,391,0
-9,376,0
-9,361,0
-9,347,0
-9,333,0
-9,320,0
-9,307,0
-9,295,0
-9,283,0
-9,272,0
-9,261,0
-9,251,0
-9,241,0
-9,232,0
-9,223,0
-9,215,0
-9,207,0
-9,200,0
-9,193,0
-9,187,0
-9,181,0
-9,176,0
-9,171,0
-9,167,0
-9,163,0
-9,160,0
-9,157,0
-9,155,0
-9,153,0
-9,152,0
-9,151,0
-9,151,0
-9,151,0
-9,152,0
-9,153,0
-9,155,0
-9,157,0
-9,160,0
-9,163,0
-9,108,0
-9,99,0
-9,90,0
-9,81,0
-9,72,0
-9,63,0
-9,54,0
-9,45,0
-9,36,0
-9,27,0
-9,18,0
-9,9,0
-9,0,0
-9,19,0
-9,38,0
-9,56,0
-9,74,0
-9,91,0
-9,846,0
-9,830,0
-9,814,0
-9,799,0
-9,784,0
-9,770,0
-9,756,0
-9,743,0
-9,730,0
-9,718,0
-9,706,0
-9,695,0
-9,684,0
-9,674,0
-9,664,0
-9,655,0
-9,646,0
-9,638,0
-9,630,0
-9,623,0
-9,616,0
-9,610,0
-9,604,0
-9,599,0
-9,594,0
-9,590,0
-9,586,0
-9,583,0
-9,580,0
-9,578,0
-9,576,0
-9,575,0
-9,574,0
-9,574,0
-9,574,0
-9,575,0
-9,576,0
-9,578,0
-9,580,0
-9,583,0
-9,586,0
-9,531,0
-9,512,0
-9,493,0
-9,475,0
-9,457,0
-9,440,0
-9,423,0
-9,407,0
-9,391,0
-9,376,0
-9,361,0
-9,347,0
-9,333,0
-9,320,0
-9,307,0
-9,295,0
-9,283,0
-9,272,0
-9,261,0
-9,251,0
-9,241,0
-9,232,0
-9,223,0
-9,215,0
-9,207,0
-9,200,0
-9,193,0
-9,187,0
-9,181,0
-9,176,0
-9,171,0
-9,167,0
-9,163,0
-9,160,0
-9,157,0
-9,155,0
-9,153,0
-9,152,0
-9,151,0
-9,151,0
-9,151,0
-9,152,0
-9,153,0
-9,155,0
-9,157,0
-9,160,0
-9,163,0
-9,108,0
-9,99,0
-9,90,0
-9,81,0
-9,72,0
-9,63,0
-9,54,0
-9,45,0
-9,36,0
-9,27,0
-9,8,0
-9,11,0
-9,29,0
-9,47,0
-9,64,0
-9,81,0
-9,97,0
-9,113,0
-9,826,0
-12,808,0
-12,791,0
-12,774,0
-12,758,0
-12,742,0
-12,727,0
-12,712,0
-12,698,0
-12,684,0
-12,671,0
-12,658,0
-12,646,0
-12,634,0
-12,623,0
-12,612,0
-12,602,0
-12,592,0
-12,583,0
-12,574,0
-12,566,0
-12,558,0
-12,551,0
-12,544,0
-12,538,0
-12,532,0
-12,527,0
-12,522,0
-12,518,0
-12,514,0
-12,511,0
-12,508,0
-12,506,0
-12,504,0
-12,503,0
-12,502,0
-12,502,0
-12,502,0
-12,444,0
-12,432,0
-12,420,0
-12,408,0
-12,396,0
-12,384,0
-12,372,0
-12,360,0
-12,348,0
-12,336,0
-12,324,0
-12,312,0
-12,290,0
-12,268,0
-12,247,0
-12,226,0
-12,206,0
-12,186,0
-12,167,0
-12,148,0
-12,130,0
-12,112,0
-12,95,0
-12,78,0
-12,62,0
-12,46,0
-12,31,0
-12,16,0
-12,2,0
-12,12,0
-12,25,0
-12,38,0
-12,50,0
-12,62,0
-12,73,0
-12,84,0
-12,94,0
-12,104,0
-12,113,0
-12,122,0
-12,130,0
-12,138,0
-12,815,0
-10,810,0
-10,806,0
-10,802,0
-10,799,0
-10,796,0
-10,794,0
-10,792,0
-10,791,0
-10,790,0
-10,790,0
-10,790,0
-10,791,0
-10,792,0
-10,794,0
-10,796,0
-10,740,0
-10,730,0
-10,720,0
-10,710,0
-10,700,0
-10,690,0
-10,680,0
-10,670,0
-10,660,0
-10,650,0
-10,640,0
-10,630,0
-10,620,0
-10,610,0
-10,590,0
-10,570,0
-10,551,0
-10,532,0
-10,514,0
-10,496,0
-10,479,0
-10,462,0
-10,446,0
-10,430,0
-10,415,0
-10,400,0
-10,386,0
-10,372,0
-10,359,0
-10,346,0
-10,334,0
-10,322,0
-10,311,0
-10,300,0
-10,290,0
-10,280,0
-10,271,0
-10,262,0
-10,254,0
-10,246,0
-10,239,0
-10,232,0
-10,226,0
-10,220,0
-10,215,0
-10,210,0
-10,206,0
-10,202,0
-10,199,0
-10,196,0
-10,194,0
-10,192,0
-10,191,0
-10,190,0
-10,190,0
-10,190,0
-10,191,0
-10,192,0
-10,194,0
-10,196,0
-10,140,0
-10,130,0
-10,120,0
-10,110,0
-10,100,0
-10,90,0
-10,80,0
-10,70,0
-10,60,0
-10,50,0
-10,40,0
-10,30,0
-10,20,0
-10,10,0
-10,0,0
-10,10,0
-10,30,0
-10,50,0
-10,69,0
-10,88,0
-10,854,0
-8,838,0
-8,823,0
-8,808,0
-8,794,0
-8,780,0
-8,767,0
-8,754,0
-8,742,0
-8,730,0
-8,719,0
-8,708,0
-8,698,0
-8,688,0
-8,679,0
-8,670,0
-8,662,0
-8,654,0
-8,647,0
-8,640,0
-8,634,0
-8,628,0
-8,623,0
-8,618,0
-8,614,0
-8,610,0
-8,607,0
-8,604,0
-8,602,0
-8,600,0
-8,599,0
-8,598,0
-8,598,0
-8,598,0
-8,599,0
-8,600,0
-8,602,0
-8,604,0
-8,607,0
-8,610,0
-8,614,0
-8,618,0
-8,564,0
-8,546,0
-8,528,0
-8,511,0
-8,494,0
-8,478,0
-8,462,0
-8,447,0
-8,432,0
-8,418,0
-8,404,0
-8,391,0
-8,378,0
-8,366,0
-8,354,0
-8,343,0
-8,332,0
-8,322,0
-8,312,0
-8,303,0
-8,294,0
-8,286,0
-8,278,0
-8,271,0
-8,264,0
-8,258,0
-8,252,0
-8,247,0
-8,242,0
-8,238,0
-8,234,0
-8,231,0
-8,228,0
-8,226,0
-8,224,0
-8,223,0
-8,222,0
-8,222,0
-8,222,0
-8,223,0
-8,224,0
-8,226,0
-8,228,0
-8,231,0
-8,234,0
-8,238,0
-8,242,0
-8,188,0
-8,180,0
-8,172,0
-8,164,0
-8,156,0
-8,148,0
-8,140,0
-8,132,0
-8,124,0
-8,116,0
-8,108,0
-8,100,0
-8,82,0
-8,64,0
-8,47,0
-8,30,0
-8,14,0
-8,2,0
-8,17,0
-8,32,0
-8,46,0
-8,60,0
-8,73,0
-8,86,0
-8,98,0
-8,110,0
-8,121,0
-8,132,0
-8,142,0
-8,152,0
-8,791,0
-8,782,0
-8,774,0
-8,766,0
-8,759,0
-8,752,0
-8,746,0
-8,740,0
-8,735,0
-8,730,0
-8,726,0
-8,722,0
-8,719,0
-8,716,0
-8,714,0
-8,712,0
-8,711,0
-8,710,0
-8,710,0
-8,710,0
-8,711,0
-8,712,0
-8,714,0
-8,716,0
-8,719,0
-8,722,0
-8,726,0
-8,730,0
-8,676,0
-8,668,0
-8,660,0
-8,652,0
-8,644,0
-8,626,0
-8,608,0
-8,591,0
-8,574,0
-8,558,0
-8,542,0
-8,527,0
-8,512,0
-8,498,0
-8,484,0
-8,471,0
-8,458,0
-8,446,0
-8,434,0
-8,423,0
-8,412,0
-8,402,0
-8,392,0
-8,383,0
-8,374,0
-8,366,0
-8,358,0
-8,351,0
-8,344,0
-8,338,0
-8,332,0
-8,327,0
-8,322,0
-8,318,0
-8,314,0
-8,311,0
-8,308,0
-8,306,0
-8,304,0
-8,303,0
-8,302,0
-8,302,0
-8,302,0
-8,303,0
-8,304,0
-8,306,0
-8,308,0
-8,311,0
-8,314,0
-8,318,0
-8,322,0
-8,268,0
-8,260,0
-8,252,0
-8,244,0
-8,236,0
-8,228,0
-8,220,0
-8,212,0
-8,204,0
-8,196,0
-8,188,0
-8,180,0
-8,162,0
-8,144,0
-8,127,0
-8,110,0
-8,94,0
-8,78,0
-8,63,0
-8,48,0
-8,34,0
-8,20,0
-8,7,0
-8,6,0
-8,18,0
-8,30,0
-8,41,0
-8,52,0
-8,62,0
-8,72,0
-8,81,0
-8,90,0
-8,98,0
-8,106,0
-8,113,0
-8,120,0
-8,126,0
-8,132,0
-8,137,0
-8,142,0
-8,806,0
-12,798,0
-12,791,0
-12,784,0
-12,778,0
-12,772,0
-12,767,0
-12,762,0
-12,758,0
-12,754,0
-12,751,0
-12,748,0
-12,746,0
-12,744,0
-12,743,0
-12,742,0
-12,742,0
-12,742,0
-12,684,0
-12,672,0
-12,660,0
-12,648,0
-12,636,0
-12,624,0
-12,612,0
-12,600,0
-12,588,0
-12,576,0
-12,564,0
-12,552,0
-12,540,0
-12,528,0
-12,506,0
-12,484,0
-12,463,0
-12,442,0
-12,422,0
-12,402,0
-12,383,0
-12,364,0
-12,346,0
-12,328,0
-12,311,0
-12,294,0
-12,278,0
-12,262,0
-12,247,0
-12,232,0
-12,218,0
-12,204,0
-12,191,0
-12,178,0
-12,166,0
-12,154,0
-12,143,0
-12,132,0
-12,122,0
-12,112,0
-12,103,0
-12,94,0
-12,86,0
-12,78,0
-12,71,0
-12,64,0
-12,58,0
-12,52,0
-12,47,0
-12,42,0
-12,38,0
-12,34,0
-12,31,0
-12,28,0
-12,26,0
-12,24,0
-12,23,0
-12,22,0
-12,22,0
-12,22,0
-12,36,0
-12,58,0
-12,880,0
-9,862,0
-9,844,0
-9,827,0
-9,810,0
-9,794,0
-9,778,0
-9,763,0
-9,748,0
-9,734,0
-9,720,0
-9,707,0
-9,694,0
-9,682,0
-9,670,0
-9,659,0
-9,648,0
-9,638,0
-9,628,0
-9,619,0
-9,610,0
-9,602,0
-9,594,0
-9,587,0
-9,580,0
-9,574,0
-9,568,0
-9,563,0
-9,558,0
-9,554,0
-9,550,0
-9,547,0
-9,544,0
-9,542,0
-9,540,0
-9,539,0
-9,538,0
-9,538,0
-9,538,0
-9,539,0
-9,540,0
-9,542,0
-9,544,0
-9,547,0
-9,550,0
-9,495,0
-9,486,0
-9,477,0
-9,468,0
-9,459,0
-9,450,0
-9,441,0
-9,432,0
-9,423,0
-9,414,0
-9,405,0
-9,396,0
-9,377,0
-9,358,0
-9,340,0
-9,322,0
-9,305,0
-9,288,0
-9,272,0
-9,256,0
-9,241,0
-9,226,0
-9,212,0
-9,198,0
-9,185,0
-9,172,0
-9,160,0
-9,148,0
-9,137,0
-9,126,0
-9,116,0
-9,106,0
-9,97,0
-9,88,0
-9,80,0
-9,72,0
-9,65,0
-9,58,0
-9,52,0
-9,46,0
-9,41,0
-9,36,0
-9,32,0
-9,28,0
-9,25,0
-9,22,0
-9,20,0
-9,18,0
-9,17,0
-9,16,0
-9,16,0
-9,16,0
-9,17,0
-9,18,0
-9,20,0
-9,22,0
-9,25,0
-9,28,0
-9,27,0
-9,36,0
-9,45,0
-9,900,0
-10,890,0
-10,880,0
-10,870,0
-10,860,0
-10,850,0
-10,840,0
-10,830,0
-10,820,0
-10,810,0
-10,790,0
-10,770,0
-10,751,0
-10,732,0
-10,714,0
-10,696,0
-10,679,0
-10,662,0
-10,646,0
-10,630,0
-10,615,0
-10,600,0
-10,586,0
-10,572,0
-10,559,0
-10,546,0
-10,534,0
-10,522,0
-10,511,0
-10,500,0
-10,490,0
-10,480,0
-10,471,0
-10,462,0
-10,454,0
-10,446,0
-10,439,0
-10,432,0
-10,426,0
-10,420,0
-10,415,0
-10,410,0
-10,406,0
-10,402,0
-10,399,0
-10,396,0
-10,394,0
-10,392,0
-10,391,0
-10,390,0
-10,390,0
-10,390,0
-10,391,0
-10,392,0
-10,394,0
-10,396,0
-10,340,0
-10,330,0
-10,320,0
-10,310,0
-10,300,0
-10,290,0
-10,280,0
-10,270,0
-10,260,0
-10,250,0
-10,240,0
-10,230,0
-10,220,0
-10,200,0
-10,180,0
-10,161,0
-10,142,0
-10,124,0
-10,106,0
-10,89,0
-10,72,0
-10,56,0
-10,40,0
-10,25,0
-10,10,0
-10,4,0
-10,18,0
-10,31,0
-10,44,0
-10,56,0
-10,68,0
-10,79,0
-10,90,0
-10,100,0
-10,110,0
-10,119,0
-10,128,0
-10,136,0
-10,144,0
-10,151,0
-10,802,0
-12,794,0
-12,786,0
-12,779,0
-12,772,0
-12,766,0
-12,760,0
-12,755,0
-12,750,0
-12,746,0
-12,742,0
-12,739,0
-12,736,0
-12,734,0
-12,732,0
-12,731,0
-12,730,0
-12,730,0
-12,730,0
-12,672,0
-12,660,0
-12,648,0
-12,636,0
-12,624,0
-12,612,0
-12,600,0
-12,588,0
-12,576,0
-12,564,0
-12,552,0
-12,530,0
-12,508,0
-12,487,0
-12,466,0
-12,446,0
-12,426,0
-12,407,0
-12,388,0
-12,370,0
-12,352,0
-12,335,0
-12,318,0
-12,302,0
-12,286,0
-12,271,0
-12,256,0
-12,242,0
-12,228,0
-12,215,0
-12,202,0
-12,190,0
-12,178,0
-12,167,0
-12,156,0
-12,146,0
-12,136,0
-12,127,0
-12,118,0
-12,110,0
-12,102,0
-12,95,0
-12,88,0
-12,82,0
-12,76,0
-12,71,0
-12,66,0
-12,62,0
-12,58,0
-12,55,0
-12,52,0
-12,50,0
-12,48,0
-12,47,0
-12,46,0
-12,46,0
-12,46,0
-12,12,0
-12,24,0
-12,36,0
-12,48,0
-12,900,0
-12,888,0
-12,876,0
-12,864,0
-12,852,0
-12,840,0
-12,828,0
-12,816,0
-12,794,0
-12,772,0
-12,751,0
-12,730,0
-12,710,0
-12,690,0
-12,671,0
-12,652,0
-12,634,0
-12,616,0
-12,599,0
-12,582,0
-12,566,0
-12,550,0
-12,535,0
-12,520,0
-12,506,0
-12,492,0
-12,479,0
-12,466,0
-12,454,0
-12,442,0
-12,431,0
-12,420,0
-12,410,0
-12,400,0
-12,391,0
-12,382,0
-12,374,0
-12,366,0
-12,359,0
-12,352,0
-12,346,0
-12,340,0
-12,335,0
-12,330,0
-12,326,0
-12,322,0
-12,319,0
-12,316,0
-12,314,0
-12,312,0
-12,311,0
-12,310,0
-12,310,0
-12,310,0
-12,252,0
-12,240,0
-12,228,0
-12,216,0
-12,204,0
-12,192,0
-12,170,0
-12,148,0
-12,127,0
-12,106,0
-12,86,0
-12,66,0
