Velocidad Bala,Desplazamiento Bala,Estatus Salto
-5,785,1
-5,780,1
-5,775,1
-5,770,1
-5,765,1
-5,760,1
-5,755,1
-5,750,1
-5,745,1
-5,740,1
-5,735,1
-5,730,1
-5,725,1
-5,720,1
-5,715,1
-5,710,1
-5,705,1
-5,700,1
-5,695,1
-5,690,1
-5,685,1
-5,680,1
-5,675,0
-5,670,0
-5,665,0
-5,660,0
-5,655,1
-5,650,1
-5,645,1
-5,640,1
-5,635,1
-5,630,1
-5,625,1
-5,620,1
-5,615,1
-5,610,1
-5,605,1
-5,600,1
-5,595,1
-5,590,1
-5,585,1
-5,580,1
-5,575,1
-5,570,1
-5,565,1
-5,560,1
-5,555,1
-5,550,1
-5,545,1
-5,540,1
-5,535,1
-5,530,1
-5,525,1
-5,520,1
-5,515,1
-5,510,1
-5,505,0
-5,500,0
-5,495,0
-5,490,0
-5,485,0
-5,480,1
-5,475,1
-5,470,1
-5,465,1
-5,460,1
-5,455,1
-5,450,1
-5,445,1
-5,440,1
-5,435,1
-5,430,1
-5,425,1
-5,420,1
-5,415,1
-5,410,1
-5,405,1
-5,400,1
-5,395,1
-5,390,1
-5,385,1
-5,380,1
-5,375,1
-5,370,1
-5,365,1
-5,360,1
-5,355,1
-5,350,1
-5,345,1
-5,340,1
-5,335,1
-5,330,0
-5,325,0
-5,320,0
-5,315,0
-5,310,0
-5,305,1
-5,300,1
-5,295,1
-5,290,1
-5,285,1
-5,280,1
-5,275,1
-5,270,1
-5,265,1
-5,260,1
-5,255,1
-5,250,1
-5,245,1
-5,240,1
-5,235,1
-5,230,1
-5,225,1
-5,220,1
-5,215,1
-5,210,1
-5,205,1
-5,200,1
-5,195,1
-5,190,1
-5,185,1
-5,180,1
-5,175,1
-5,170,1
-5,165,1
-5,160,1
-5,155,0
-5,150,0
-5,145,0
-5,140,0
-5,135,0
-5,130,0
-5,125,0
-5,120,0
-5,115,0
-5,110,0
-5,105,0
-5,100,0
-5,95,0
-5,90,0
-5,85,0
-5,80,0
-5,75,0
-5,70,0
-5,65,1
-5,60,1
-5,55,1
-5,50,1
-5,45,1
-5,40,1
-5,35,1
-5,30,1
-5,25,1
-5,20,1
-5,15,1
-5,10,1
-5,5,1
-5,0,1
-5,5,1
-5,10,1
-5,15,1
-5,20,1
-5,25,1
-5,30,1
-5,35,1
-5,40,1
-5,45,1
-5,50,1
-5,900,1
-9,891,1
-9,882,1
-9,873,1
-9,864,1
-9,855,1
-9,846,0
-9,837,0
-9,828,0
-9,819,0
-9,810,0
-9,801,0
-9,792,0
-9,783,1
-9,774,1
-9,765,1
-9,756,1
-9,747,1
-9,738,1
-9,729,1
-9,720,1
-9,711,1
-9,702,1
-9,693,1
-9,684,1
-9,675,1
-9,666,1
-9,657,1
-9,648,1
-9,639,1
-9,630,1
-9,621,1
-9,612,1
-9,603,1
-9,594,1
-9,585,1
-9,576,1
-9,567,1
-9,558,1
-9,549,1
-9,540,1
-9,531,1
-9,522,1
-9,513,0
-9,504,0
-9,495,0
-9,486,0
-9,477,0
-9,468,0
-9,459,1
-9,450,1
-9,441,1
-9,432,1
-9,423,1
-9,414,1
-9,405,1
-9,396,1
-9,387,1
-9,378,1
-9,369,1
-9,360,1
-9,351,1
-9,342,1
-9,333,1
-9,324,1
-9,315,1
-9,306,1
-9,297,1
-9,288,1
-9,279,1
-9,270,1
-9,261,1
-9,252,1
-9,243,1
-9,234,1
-9,225,1
-9,216,1
-9,207,1
-9,198,1
-9,189,0
-9,180,0
-9,171,0
-9,162,0
-9,153,0
-9,144,0
-9,135,1
-9,126,1
-9,117,1
-9,108,1
-9,99,1
-9,90,1
-9,81,1
-9,72,1
-9,63,1
-9,54,1
-9,45,1
-9,36,1
-9,27,1
-9,18,1
-9,9,1
-9,0,1
-9,9,1
-9,18,1
-9,27,1
-9,36,1
-9,45,1
-9,900,1
-5,895,1
-5,890,1
-5,885,1
-5,880,1
-5,875,1
-5,870,1
-5,865,1
-5,860,1
-5,855,0
-5,850,0
-5,845,0
-5,840,1
-5,835,1
-5,830,1
-5,825,1
-5,820,1
-5,815,1
-5,810,1
-5,805,1
-5,800,1
-5,795,1
-5,790,1
-5,785,1
-5,780,1
-5,775,1
-5,770,1
-5,765,1
-5,760,1
-5,755,1
-5,750,1
-5,745,1
-5,740,1
-5,735,1
-5,730,1
-5,725,1
-5,720,1
-5,715,1
-5,710,1
-5,705,1
-5,700,1
-5,695,1
-5,690,0
-5,685,0
-5,680,0
-5,675,1
-5,670,1
-5,665,1
-5,660,1
-5,655,1
-5,650,1
-5,645,1
-5,640,1
-5,635,1
-5,630,1
-5,625,1
-5,620,1
-5,615,1
-5,610,1
-5,605,1
-5,600,1
-5,595,1
-5,590,1
-5,585,1
-5,580,1
-5,575,1
-5,570,1
-5,565,1
-5,560,1
-5,555,1
-5,550,1
-5,545,1
-5,540,1
-5,535,1
-5,530,1
-5,525,0
-5,520,0
-5,515,0
-5,510,0
-5,505,1
-5,500,1
-5,495,1
-5,490,1
-5,485,1
-5,480,1
-5,475,1
-5,470,1
-5,465,1
-5,460,1
-5,455,1
-5,450,1
-5,445,1
-5,440,1
-5,435,1
-5,430,1
-5,425,1
-5,420,1
-5,415,1
-5,410,1
-5,405,1
-5,400,1
-5,395,1
-5,390,1
-5,385,1
-5,380,1
-5,375,1
-5,370,1
-5,365,1
-5,360,1
-5,355,0
-5,350,0
-5,345,1
-5,340,1
-5,335,1
-5,330,1
-5,325,1
-5,320,1
-5,315,1
-5,310,1
-5,305,1
-5,300,1
-5,295,1
-5,290,1
-5,285,1
-5,280,1
-5,275,1
-5,270,1
-5,265,1
-5,260,1
-5,255,1
-5,250,1
-5,245,1
-5,240,1
-5,235,1
-5,230,1
-5,225,1
-5,220,1
-5,215,1
-5,210,1
-5,205,1
-5,200,1
-5,195,0
-5,190,0
-5,185,0
-5,180,1
-5,175,1
-5,170,1
-5,165,1
-5,160,1
-5,155,1
-5,150,1
-5,145,1
-5,140,1
-5,135,1
-5,130,1
-5,125,1
-5,120,1
-5,115,1
-5,110,1
-5,105,1
-5,100,1
-5,95,1
-5,90,1
-5,85,1
-5,80,1
-5,75,1
-5,70,1
-5,65,1
-5,60,1
-5,55,1
-5,50,1
-5,45,1
-5,40,1
-5,35,1
